0	-88.0145	0.00325232	6.46961	6.46967	145.501	145.501	7.30454E-05	1.37897	1.37944	7.45321E-05	0.00733485	0.698542	0.698542	0.698542	0.455526	0.698541	0.000187813	0.513396	0.307923	0.00100025	0.999555	0.871715	0.000509652	0.999555	0.905466	2.33382E-09	1	0.971897	1	1	1	1	1	0.0015391	0.999637	6.83208E-05	0.000000018	8.26619E-05	0.00015551	5.67623E-05	0	0	0	0	0.130941	0.000192517	0.996756	1.46507E-07	1.83132E-07
1	-38.9111485	0.003250753	6.4701965	6.46970494	145.503413	145.501753	7.30572879E-05	1.37896348	1.37943532	7.45306206E-05	0.299646574	0.324573789	0.595324996	0.657887813	0.431094041	0.670431602	0.323830868	0.511182374	0.30747104	0.0058647757	0.968665709	0.871649904	0.0030080268	0.973585163	0.905395875	0.000037245	0.99997786	0.97192446	0.999915186	0.999993915	0.999991891	0.999991106	0.99996563	0.0015392212	0.990564183	0.0048319867	2.44818579E-05	0.0042402804	0.0002171658	0.0001221752	0	0	0	0	0.130882342	0.0003253045	0.99705684	4.44374814E-05	0.000044793
2	33.9890014	0.0032493797	6.47459198	6.47151776	145.503385	145.502068	0.0001383952	1.37895598	1.36359922	7.45505458E-05	0.999399952	4.92750749E-09	0.355938762	0.519329658	0.363170758	0.570172132	0.99999948	0.508633506	0.306959113	0.229325751	0.797652027	0.846716516	0.180841009	0.86904252	0.891404737	0.688149452	0.921843898	0.971304614	0.905904083	0.996468349	0.989207331	0.967972275	0.961238145	0.0036397271	0.0850952707	0.072600195	0.727513944	0.111306733	0.0022938522	0.0011902788	0	0	0	0	0.131609212	0.0037773026	0.997861887	0.138001437	0.139751332
3	38.9472325	0.0032522377	6.47481123	6.47337228	145.50332	145.501676	0.0005294853	1.37892976	1.27693807	7.4812162E-05	0.999645288	0.000000002	0.174863349	0.382205522	0.286562068	0.462178758	0.999999818	0.506096686	0.30644794	0.478343464	0.642654296	0.812241186	0.399896307	0.766448384	0.870117992	0.939366442	0.810368329	0.970359591	0.788923464	0.989537513	0.976105443	0.919333207	0.909519591	0.199118503	0.0275617014	0.185969634	0.539025442	0.229499215	0.0092790782	0.0086652036	0	0	0	0	0.132621731	0.0096014062	0.998600765	0.321288674	0.332286614
4	40.7708606	0.0032692393	6.47488974	6.47463379	145.503231	145.501287	0.001215945	1.37885236	1.15684524	7.56877044E-05	0.999707104	1.50161663E-09	0.0825457964	0.278691804	0.223126193	0.372268276	0.999999873	0.503572519	0.305937619	0.637815299	0.517497435	0.778974596	0.547062369	0.672371286	0.848394114	0.988277651	0.709853231	0.969404836	0.685903096	0.981807147	0.963177086	0.871901428	0.860009431	0.624002216	0.0142544468	0.261750386	0.376729924	0.30618861	0.0170406205	0.0240362856	0	0	0	0	0.133641451	0.0161845875	0.999101965	0.372573484	0.395799354
5	41.4428704	0.0033046079	6.4749281	6.47552511	145.503132	145.501011	0.0020436504	1.37870864	1.04284388	7.74409481E-05	0.999727033	1.34124753E-09	0.038371888	0.202528252	0.172844148	0.299156208	0.999999889	0.50106094	0.305428148	0.733613327	0.41664271	0.747018787	0.637817796	0.588778837	0.826906576	0.997723739	0.621138348	0.968448365	0.596071042	0.973875473	0.950419962	0.826561742	0.813050115	0.841324397	0.0088159959	0.308475162	0.260281608	0.352714601	0.0239208365	0.0457920697	0	0	0	0	0.134662653	0.0230546587	0.999427908	0.350355869	0.384221597
6	41.6549559	0.0033553348	6.4749553	6.4761758	145.50303	145.500833	0.0028798	1.37850517	0.947765291	8.01721824E-05	0.999733092	1.29402369E-09	0.0177390499	0.14700516	0.133647297	0.240208135	0.999999893	0.498561889	0.304919525	0.789531689	0.335423942	0.716358118	0.691578341	0.515261884	0.805862104	0.99954499	0.54331933	0.967492023	0.517932123	0.965922729	0.937831804	0.783469374	0.768612147	0.932238152	0.005861117	0.334941238	0.179200556	0.37842274	0.0295868545	0.0719877679	0	0	0	0	0.135683549	0.0299980536	0.999636509	0.304135483	0.345522066
7	41.6725988	0.0034170365	6.47498021	6.47665758	145.50293	145.500722	0.003635569	1.37825786	0.871891669	8.38582517E-05	0.999733678	1.28973712E-09	0.0081895763	0.106672551	0.103292058	0.192837	0.999999894	0.496075301	0.304411749	0.82157324	0.270033875	0.686952263	0.722565618	0.450856566	0.785329105	0.999895684	0.475209361	0.966536434	0.450021513	0.958014525	0.925410375	0.742598303	0.726593335	0.969578156	0.0040186166	0.347629367	0.123231205	0.390019539	0.0341583116	0.100943233	0	0	0	0	0.136703457	0.0369222964	0.999769189	0.255337351	0.301168145
8	41.6080938	0.0034861721	6.47500545	6.47701423	145.502833	145.500653	0.0042577449	1.37798354	0.812125383	0.000088396	0.999731978	1.30325557E-09	0.0037822983	0.0774122068	0.0798420098	0.154816871	0.999999892	0.493601115	0.303904819	0.839612094	0.217392312	0.658754497	0.739945991	0.394518871	0.765326094	0.999963029	0.415647838	0.965581843	0.391018997	0.950176928	0.913153465	0.70386629	0.686874258	0.985078824	0.0027919413	0.351076558	0.0847158879	0.392171983	0.0378608789	0.131383024	0	0	0	0	0.137722093	0.0437881976	0.9998534	0.211115111	0.25886116
9	41.5125136	0.0035601847	6.47503163	6.47727529	145.50274	145.500611	0.0047223206	1.37769678	0.76513302	9.36355298E-05	0.999729385	1.32380941E-09	0.0017487906	0.0561914523	0.0617388711	0.124313264	0.99999989	0.49113927	0.303398733	0.849538625	0.175014967	0.631716912	0.749344495	0.345263552	0.745851309	0.999975634	0.363576951	0.964628353	0.339761554	0.942419878	0.901058896	0.667173045	0.64933347	0.991653152	0.0019497971	0.348410299	0.0582425099	0.388092248	0.040907768	0.162397651	0	0	0	0	0.138739345	0.0505805636	0.999906825	0.173220101	0.220970218
