0	-88.0244809	0.0036608536	6.3294457	6.32950426	145.638935	145.638919	7.32533691E-05	1.3901995	1.39040668	7.47514324E-05	0.0073263693	0.6989401	0.698940015	0.698939299	0.455994825	0.698938705	0.0001874032	0.51363596	0.30198656	0.0009994701	0.999556107	0.844914527	0.0005092566	0.999556107	0.880824389	2.32748016E-09	0.999999991	0.954833892	0.999999991	0.999999937	0.999999991	0.999999991	0.999999991	0.0015560564	0.368033776	2.51135899E-05	6.62742233E-09	3.07028303E-05	9.85960771E-05	0.00003625	0.0743741062	0.0581383922	0.499263388	12	0.183036439	0.0001922694	0.996753037	1.4718473E-07	0.000000184
1	-39.340086	0.0036590584	6.33000485	6.32953825	145.641349	145.639679	7.32654136E-05	1.39019272	1.39040294	7.47499342E-05	0.296501916	0.325287342	0.595721422	0.658314576	0.431551224	0.670850001	0.3181711	0.511421272	0.301544518	0.0058401353	0.968941554	0.844871838	0.002995171	0.973799834	0.880773237	0.000035604	0.999978524	0.954878426	0.999919492	0.99999416	0.99999229	0.999991366	0.999967355	0.0015561797	0.364694533	0.0017786402	8.66359205E-06	0.001561604	0.0001140712	6.91905893E-05	0.0743703124	0.0581353201	0.499267997	12	0.182951676	0.0003240695	0.997053903	4.42855192E-05	4.4642747E-05
2	33.2047099	0.0036574589	6.3343765	6.33130848	145.641325	145.640023	0.0001378383	1.39018495	1.37462632	7.47687833E-05	0.999349193	8.19053591E-09	0.360332195	0.521892709	0.364964453	0.572200833	0.999999366	0.508871292	0.301042471	0.221339763	0.799170909	0.821296259	0.173087441	0.870286685	0.867626799	0.679704761	0.924462129	0.95429231	0.908264048	0.996695838	0.989374612	0.969071029	0.962238813	0.0035877033	0.0355550444	0.0254474717	0.266505235	0.0394508137	0.0008190799	0.0004587132	0.0743714576	0.0581446009	0.499247915	12	0.183609464	0.0036391654	0.997846346	0.139802446	0.141535994
3	38.5022411	0.003660293	6.33459795	6.33316375	145.641278	145.639668	0.0005398902	1.39015772	1.28514684	7.5033534E-05	0.99962834	2.20049154E-09	0.178403958	0.38481842	0.288724988	0.464424011	0.999999801	0.506333286	0.300541152	0.470025564	0.643955416	0.787905401	0.390767948	0.768426661	0.847113929	0.937615942	0.81334281	0.953366659	0.791318667	0.989954889	0.976270509	0.920681491	0.910622936	0.20403733	0.0110169548	0.0672968127	0.200166227	0.0832826048	0.0033482987	0.0031401914	0.0743724975	0.0581589897	0.499217755	12	0.184559243	0.0093189892	0.998585196	0.330999452	0.342237343
4	40.7566731	0.0036779352	6.33467803	6.33443138	145.641216	145.639304	0.0012503001	1.39007686	1.16108595	7.59334958E-05	0.999706253	1.5074419E-09	0.0844727861	0.280788024	0.225037615	0.374251119	0.999999872	0.503807939	0.300040667	0.632024677	0.518564118	0.755647202	0.540439739	0.674359105	0.826028224	0.987933916	0.712624271	0.952429229	0.688054698	0.982278133	0.963339966	0.873261278	0.861087343	0.629916149	0.005329608	0.0955814177	0.140490456	0.111937374	0.0062004898	0.0087275561	0.0743723748	0.0581735197	0.499187536	12	0.185517144	0.0158405987	0.999090634	0.38233689	0.406164515
5	41.8549571	0.0037145206	6.33471704	6.33532289	145.641146	145.639045	0.0021049182	1.38992703	1.04421107	7.77426402E-05	0.999737848	1.2551117E-09	0.0391604176	0.203932692	0.17416683	0.300629633	0.999999897	0.501295186	0.299541016	0.731222591	0.417489561	0.72464058	0.635356408	0.590341369	0.805057627	0.997660518	0.623455828	0.951489119	0.597900402	0.974300724	0.950580685	0.827793923	0.814047145	0.844475489	0.0030788876	0.113125838	0.0972430077	0.129398546	0.0087336566	0.0167030509	0.0743718766	0.0581881666	0.499157302	12	0.186477427	0.0227736051	0.999421452	0.357220357	0.391918916
6	42.4546413	0.0037666874	6.33474426	6.3359651	145.641073	145.638881	0.0029643148	1.38971582	0.947460466	8.05614429E-05	0.999753575	1.13600578E-09	0.017953864	0.147764522	0.134297359	0.241100648	0.999999908	0.498794966	0.299042197	0.790542981	0.33607749	0.694877095	0.693697676	0.51616647	0.784426292	0.999535653	0.545073956	0.950548437	0.519422019	0.96622393	0.937990398	0.784480458	0.769495632	0.933774058	0.0019220087	0.123122805	0.0669935268	0.139090612	0.0108082932	0.0263617266	0.0743713888	0.0582029086	0.499127062	12	0.187438242	0.029905898	0.999633879	0.308422952	0.350726091
7	42.8109879	0.0038298512	6.33476865	6.33643132	145.641001	145.638784	0.0037366837	1.38946018	0.870686382	8.43617055E-05	0.999762445	1.07077955E-09	0.0081789861	0.106923687	0.103334233	0.193182563	0.999999914	0.496307216	0.298544208	0.825687813	0.270524285	0.666321436	0.729119049	0.45100966	0.764220087	0.999897589	0.476372637	0.949607921	0.451182858	0.958127147	0.925566868	0.743324891	0.727342638	0.970339469	0.0012462668	0.127963879	0.0460594024	0.143500431	0.0124633282	0.0370813658	0.0743711122	0.0582177257	0.499096821	12	0.188398829	0.0371312365	0.99976901	0.257894485	0.304628819
8	43.0366336	0.0039003938	6.33479289	6.33676812	145.640931	145.63873	0.0043678199	1.38917762	0.810456072	8.90329441E-05	0.999767885	0.000000001	0.0037114209	0.077307915	0.0794054552	0.154701689	0.999999918	0.493831874	0.298047049	0.846460119	0.217749409	0.638931041	0.75055694	0.393918912	0.744473708	0.999967957	0.416240589	0.948667896	0.391877576	0.950047339	0.913307885	0.704267612	0.687476991	0.985478065	0.0008248163	0.129336365	0.0316342965	0.144368628	0.0137828073	0.0483830816	0.0743711558	0.0582326019	0.49906658	12	0.189358823	0.0443927836	0.999854531	0.212580846	0.261165247
9	43.187571	0.003975734	6.33481757	6.33700761	145.640863	145.638702	0.0048341129	1.38888311	0.763241566	0.000094417	0.999771448	0.000000001	0.0016798221	0.0558655971	0.0609654908	0.123841147	0.99999992	0.491368877	0.297550717	0.858763308	0.175265872	0.612661608	0.763566459	0.343965785	0.725199601	0.999981985	0.363649015	0.947728528	0.340350668	0.942003665	0.90121127	0.667225913	0.649783435	0.991881728	0.0005523215	0.128409423	0.0217151529	0.142897708	0.0148484687	0.0599218144	0.0743715787	0.0582475248	0.49903634	12	0.190318026	0.0516583223	0.999908492	0.174002838	0.22250225
10	43.2943889	0.0040540468	6.33484258	6.33717308	145.640799	145.638691	0.0051364092	1.38858848	0.726137765	0.0001003362	0.999773932	0.000000001	0.0007589243	0.0403559055	0.0467801103	0.0991121709	0.999999922	0.488918165	0.297055213	0.866095625	0.141068684	0.587469023	0.771524082	0.30029416	0.706399312	0.999985017	0.317672797	0.946789907	0.295588994	0.934006651	0.889274873	0.632108959	0.614148355	0.994666444	0.0003724443	0.125986605	0.0149021657	0.139912863	0.0157264285	0.0714588285	0.0743724105	0.0582624853	0.499006102	12	0.191276327	0.0589089563	0.999942475	0.141895582	0.188938786
11	43.3747393	0.0041340244	6.33486761	6.33728195	145.640736	145.638689	0.005292264	1.38830261	0.696892137	0.0001066153	0.999775778	0.000000001	0.0003424248	0.0291443958	0.0358799017	0.0793068214	0.999999923	0.486479675	0.296560533	0.87051475	0.113542581	0.563310143	0.77646107	0.262133722	0.688068644	0.999985839	0.27749076	0.945852085	0.256708053	0.926062217	0.877496572	0.598824202	0.580461987	0.995912863	0.0002522195	0.122617314	0.0102257577	0.135977703	0.0164662345	0.0828340979	0.0743736627	0.0582774769	0.498975866	12	0.192233662	0.0661334458	0.999963851	0.115471725	0.160141037
12	43.4389424	0.0042147127	6.33489233	6.33734749	145.640677	145.638691	0.0053278078	1.38803182	0.673784993	0.0001130964	0.99977724	0.000000001	0.000154347	0.0210433263	0.0275103498	0.0634502576	0.999999924	0.484053348	0.296066677	0.873226887	0.0913867047	0.540143138	0.779593296	0.228799972	0.670200298	0.999986181	0.24237881	0.944915092	0.222937306	0.918173695	0.865874272	0.567280416	0.548619305	0.996480806	0.0001712647	0.118675531	0.0070171635	0.131475531	0.017103697	0.0939436819	0.0743753356	0.0582924945	0.498945632	12	0.193189993	0.0733250628	0.999977284	0.0938578655	0.13558535
13	43.4928824	0.0042954052	6.33491644	6.3373799	145.640619	145.638696	0.00527115	1.38778041	0.655503352	0.0001196469	0.99977846	0.000000001	6.95145325E-05	0.0151915159	0.0210873438	0.0507582337	0.999999925	0.481639122	0.295573644	0.874937374	0.0735536298	0.517927645	0.78164573	0.199688912	0.652785349	0.999986396	0.211700817	0.943978947	0.19360632	0.910342957	0.854405908	0.537389211	0.518520338	0.99673303	0.0001165106	0.114414567	0.0048161948	0.126665713	0.0176642827	0.104722706	0.0743774226	0.0583075347	0.498915401	12	0.194145295	0.0804797119	0.999985721	0.0762421662	0.114721853
14	43.5397032	0.0043755717	6.33493969	6.33738709	145.640564	145.638701	0.0051481876	1.38755108	0.641038921	0.0001261611	0.999779512	9.49231916E-10	3.12860849E-05	0.010965433	0.0161601621	0.0406010356	0.999999925	0.479236937	0.295081431	0.876057365	0.0592001116	0.496624818	0.783048424	0.174269749	0.635814101	0.999986564	0.184899145	0.94304366	0.16813217	0.90257107	0.843089441	0.509065762	0.490070213	0.99682662	7.93797119E-05	0.110004925	0.0033066298	0.121722598	0.0181660347	0.115133086	0.0743799131	0.0583225945	0.498885171	12	0.195099555	0.0875947713	0.999991018	0.0619176524	0.0970347353
15	43.5808777	0.004454811	6.3349619	6.33737519	145.64051	145.638706	0.0049806194	1.38734533	0.629611425	0.000132559	0.999780433	9.4281621E-10	1.40723886E-05	0.0079140026	0.0123817004	0.0324736084	0.999999926	0.476846733	0.294590038	0.876825283	0.0476473363	0.476197335	0.784054396	0.152077139	0.619276574	0.999986706	0.161485583	0.942109241	0.146008227	0.894858683	0.831922858	0.482229114	0.463179049	0.996831795	5.4159304E-05	0.105560402	0.0022713509	0.116762317	0.0186217998	0.125154891	0.0743827946	0.0583376719	0.498854945	12	0.196052762	0.0946683817	0.999994341	0.050286977	0.0820622503
16	43.6169007	0.0045328182	6.33498294	6.33734898	145.640458	145.63871	0.0047854834	1.38716375	0.620612253	0.0001387828	0.999781237	9.37237466E-10	6.326572E-06	0.0057110891	0.0094849795	0.0259711598	0.999999926	0.47446845	0.294099464	0.877378183	0.0383488838	0.456609365	0.784810552	0.132703675	0.603162784	0.999986829	0.141033012	0.941175696	0.126794281	0.887206257	0.820904175	0.456802247	0.437761776	0.9967811	3.70103815E-05	0.101156026	0.00156136	0.111861205	0.0190408298	0.134780363	0.0743860534	0.0583527652	0.49882472	12	0.197004907	0.101699023	0.999996426	0.0408533822	0.0694004649
