"x"
"1"	-88.0145
"2"	39.2239778500275
"3"	80.084331564509
"4"	77.6201280412406
"5"	75.0872070118026
"6"	72.6799085302713
"7"	70.4461933914157
"8"	68.3882033140564
"9"	66.4959069125939
"10"	64.7561159694327
"11"	63.1548357964093
"12"	61.678336138434
"13"	60.3137772956313
"14"	59.0495006393607
"15"	57.8750905971289
"16"	56.7813135135471
"17"	55.7600017836042
"18"	54.8039434823634
"19"	53.9067288241906
"20"	53.0626715776539
"21"	52.2667159952398
"22"	51.5143348932114
"23"	50.8014782497932
"24"	50.1245105254376
"25"	49.4801621917393
"26"	48.8654882739595
"27"	48.2778310689333
"28"	47.7147888471638
"29"	47.1741899393052
"30"	46.6540663612128
"31"	46.1526311002487
"32"	45.6682633391259
"33"	45.1994932125907
"34"	44.7449850724517
"35"	44.3035228842893
"36"	43.8739986403449
"37"	43.4554041274856
"38"	43.0468201271262
"39"	42.6474079541171
"40"	42.2564024590014
"41"	41.8731054250487
"42"	41.4968790207182
"43"	41.127140299912
"44"	40.7633565367117
"45"	40.4050401225084
"46"	40.0517445725855
"47"	39.7030616497276
"48"	39.3586182067933
"49"	39.0180727665884
"50"	38.6811125358101
"51"	38.3474510610738
"52"	38.0168262127004
"53"	37.6889981985758
"54"	37.363747627939
"55"	37.0408740658523
"56"	36.7201939885694
"57"	36.4015391584972
"58"	36.084755275024
"59"	35.7697009606426
"60"	35.456248616557
"61"	35.1442823261994
"62"	34.833695530715
"63"	34.5243904733427
"64"	34.216277994604
"65"	33.9092769867191
"66"	33.6033136265749
"67"	33.2983206334497
"68"	32.9942366543205
"69"	32.6910057414014
"70"	32.3885768704563
"71"	32.086903475878
"72"	31.7859430136685
"73"	31.4856565513725
"74"	31.186008394503
"75"	30.8869657177424
"76"	30.5884982501248
"77"	30.2905779516243
"78"	29.9931787348946
"79"	29.6962762483446
"80"	29.3998476286357
"81"	29.1038711159255
"82"	28.8083258812091
"83"	28.5131919244561
"84"	28.2184498990318
"85"	27.9240809273519
"86"	27.6300664256213
"87"	27.3363879515005
"88"	27.0430270820357
"89"	26.7499653079352
"90"	26.4571839263915
"91"	26.1646639311881
"92"	25.8723859225515
"93"	25.5803300499583
"94"	25.2884759722485
"95"	24.9968028013239
"96"	24.7052883784847
"97"	24.4139113818416
"98"	24.1226492360516
"99"	23.8314776649611
"100"	23.5403722725228
"101"	23.2493081168291
"102"	22.9582594303844
"103"	22.667199617718
"104"	22.3761013430842
"105"	22.0849365609072
"106"	21.7936765114877
"107"	21.5022917205122
"108"	21.2107520146183
"109"	20.9190265463652
"110"	20.6270838192054
"111"	20.334891709421
"112"	20.0424174875464
"113"	19.7496278415827
"114"	19.4564889014968
"115"	19.1629662637277
"116"	18.8690250148891
"117"	18.5746297531523
"118"	18.2797446058447
"119"	17.9843332459574
"120"	17.6883589081925
"121"	17.3917844025946
"122"	17.094572124305
"123"	16.7966840590825
"124"	16.4980817838062
"125"	16.198726461844
"126"	15.8985788358905
"127"	15.5975992153364
"128"	15.2957474600496
"129"	14.9929829715767
"130"	14.6892647204986
"131"	14.384551401778
"132"	14.0788018291234
"133"	13.7719748937112
"134"	13.4640282122136
"135"	13.1549175432517
"136"	12.8445971885272
"137"	12.5330202268345
"138"	12.2201386247622
"139"	11.9059030971797
"140"	11.590263074491
"141"	11.2731664709989
"142"	10.9545594270583
"143"	10.6343861944658
"144"	10.3125888672477
"145"	9.98910715378345
"146"	9.66387850070392
"147"	9.33683712798961
"148"	9.00791358956852
"149"	8.67703491328301
"150"	8.3441243752907
"151"	8.00910099661452
"152"	7.67187895939627
"153"	7.3323670818647
"154"	6.9904683667758
"155"	6.64607952589817
"156"	6.29909041060019
"157"	5.94938337953878
"158"	5.59683265997258
"159"	5.24130370709329
"160"	4.88265253506743
"161"	4.52072501933233
"162"	4.15535619600124
"163"	3.78636957404071
"164"	3.41357647330455
"165"	3.03677540547601
"166"	2.65575152361114
"167"	2.27027617302012
"168"	1.88010658168105
"169"	1.48498573812068
"170"	1.08464250014522
"171"	0.678791955730327
"172"	0.267136209454731
"173"	-0.150634331460224
"174"	-0.574839118088871
"175"	-1.00580524170608
"176"	-1.44386455317167
"177"	-1.88934979599355
"178"	-2.34258988826633
"179"	-2.80390465099035
"180"	-3.27359883807256
"181"	-3.75195527187076
"182"	-4.2392274151342
"183"	-4.73563176516076
"184"	-5.2413402899539
"185"	-5.75647316150999
"186"	-6.28109224181096
"187"	-6.81519581377598
"188"	-7.35871491870017
"189"	-7.91151159727313
"190"	-8.47337929891876
"191"	-9.04404554024126
"192"	-9.62317667089304
"193"	-10.2103845423942
"194"	-10.805234795757
"195"	-11.4072561225372
"196"	-12.0159501903898
"197"	-12.6308024910872
"198"	-13.251291005914
"199"	-13.8768957101572
"200"	-14.5071077298919
"201"	-15.1414371830633
"202"	-15.7794202633125
"203"	-16.4206249283797
"204"	-17.0646568902521
"205"	-17.7111648701602
"206"	-18.3598450943924
"207"	-19.0104456813759
"208"	-19.6627712897783
"209"	-20.3166848395
"210"	-20.9721058902725
"211"	-21.6290106097812
"212"	-22.2874315047967
"213"	-22.9474524215027
"214"	-23.6092015552086
"215"	-24.2728447813697
"216"	-24.9385789388349
"217"	-25.6066261392403
"218"	-26.277227671242
"219"	-26.9506407469727
"220"	-27.627136121603
"221"	-28.3069978876693
"222"	-28.9905256688558
"223"	-29.6780384368512
"224"	-30.3698795753716
"225"	-31.0664229354274
"226"	-31.7680795659298
"227"	-32.4753061018477
"228"	-33.1886101730123
"229"	-33.9085564875993
"230"	-34.6357723018134
"231"	-35.3709517047184
"232"	-36.1148570323102
"233"	-36.8683177750932
"234"	-37.6322269553045
"235"	-38.4075344872769
"236"	-39.1952363702276
"237"	-39.9963593702764
"238"	-40.8119417000126
"239"	-41.6430105200724
"240"	-42.4905569508828
"241"	-43.3555098452048
"242"	-44.2387111634013
"243"	-45.1408965043552
"244"	-46.0626849379243
"245"	-47.0045779431975
"246"	-47.9669700644059
"247"	-48.9501766675459
"248"	-49.9544725634651
"249"	-50.980135846689
"250"	-52.0275037185775
"251"	-53.0970268895795
"252"	-54.1893222716959
"253"	-55.3052187064114
"254"	-56.4457946821678
"255"	-57.6124034701861
"256"	-58.8066818718011
"257"	-60.0305374288564
"258"	-61.2861090009182
"259"	-62.5756786246307
"260"	-63.9015351912578
"261"	-65.2657573674547
"262"	-66.6698846139093
"263"	-68.1144489574456
"264"	-69.5983019501009
"265"	-71.1177657426113
"266"	-72.6655885626784
"267"	-74.2298170642206
"268"	-75.7928851756086
"269"	-77.3313495334098
"270"	-78.8168396173592
"271"	-80.2185680526174
"272"	-81.5072635794171
"273"	-82.6595663106843
"274"	-83.6614794591842
"275"	-84.5096194414957
"276"	-85.2104644282037
"277"	-85.7775586936246
"278"	-86.2284731575954
"279"	-86.5820053231331
"280"	-86.8561028857969
"281"	-87.0668579928452
"282"	-87.2279442483025
"283"	-87.3505456778315
"284"	-87.4435949749226
"285"	-87.5141375122333
"286"	-87.5676137823191
"287"	-87.6081938801879
"288"	-87.6390743873752
"289"	-87.6626232849675
"290"	-87.680692014514
"291"	-87.6946465575737
"292"	-87.7055210582842
"293"	-87.7140906616657
"294"	-87.7209110826696
"295"	-87.7264107294813
"296"	-87.7309218350739
"297"	-87.7346918548908
"298"	-87.7379023392094
"299"	-87.7406881653378
"300"	-87.7431509520186
"301"	-87.7453670026923
"302"	-87.7473940863442
"303"	-87.7492768774543
"304"	-87.7510489258564
"305"	-87.7527343085938
"306"	-87.7543505173087
"307"	-87.7559110704817
"308"	-87.757426706039
"309"	-87.7589055796752
"310"	-87.76035367712
"311"	-87.7617753919777
"312"	-87.7631742678824
"313"	-87.7645530636382
"314"	-87.7659139353783
"315"	-87.7672585331739
"316"	-87.7685881180953
"317"	-87.7699036875747
"318"	-87.7712060714699
"319"	-87.7724959629293
"320"	-87.7737739126626
"321"	-87.7750403904103
"322"	-87.7762958834685
"323"	-87.7775407126912
"324"	-87.778775177927
"325"	-87.7799995554627
"326"	-87.7812140368527
"327"	-87.7824188731872
"328"	-87.7836142933491
"329"	-87.7848005264235
"330"	-87.7859777709458
"331"	-87.7871461450972
"332"	-87.7883058206787
"333"	-87.7894569704393
"334"	-87.7905997527601
"335"	-87.7917343158875
"336"	-87.7928607991322
"337"	-87.7939793379454
"338"	-87.7950900625141
"339"	-87.7961930976858
"340"	-87.7972885644826
"341"	-87.7983765803787
"342"	-87.7994572591363
"343"	-87.8005307107178
"344"	-87.8015970413917
"345"	-87.8026563540735
"346"	-87.8037087485629
"347"	-87.804754321499
"348"	-87.8057931664827
"349"	-87.8068253744056
"350"	-87.8078510334337
"351"	-87.8088702289334
"352"	-87.8098830437796
"353"	-87.810889558488
"354"	-87.8118898512146
"355"	-87.8128839978466
"356"	-87.8138720720952
"357"	-87.8148541455731
"358"	-87.8158302878914
"359"	-87.8168005667436
"360"	-87.8177650479669
"361"	-87.8187237955997
"362"	-87.8196768719537
"363"	-87.8206243376861
"364"	-87.8215662518639
"365"	-87.8225026720232
"366"	-87.8234336542245
"367"	-87.8243592531045
"368"	-87.8252795219365
"369"	-87.8261945126837
"370"	-87.8271042760392
"371"	-87.8280088614778
"372"	-87.8289083173126
"373"	-87.8298026907251
"374"	-87.8306920278081
"375"	-87.8315763736138
"376"	-87.8324557721912
"377"	-87.8333302666214
"378"	-87.8341998990518
"379"	-87.8350647107324
"380"	-87.8359247420475
"381"	-87.8367800325521
"382"	-87.8376306210047
"383"	-87.8384765453946
"384"	-87.8393178429636
"385"	-87.8401545502355
"386"	-87.8409867030445
"387"	-87.8418143365614
"388"	-87.8426374853162
"389"	-87.8434561832204
"390"	-87.8442704635888
"391"	-87.8450803591616
"392"	-87.8458859021247
"393"	-87.8466871241289
"394"	-87.8474840563085
"395"	-87.8482767292993
"396"	-87.8490651732557
"397"	-87.8498494178672
"398"	-87.8506294923743
"399"	-87.8514054255837
"400"	-87.8521772458824
"401"	-87.8529449812522
"402"	-87.8537086592824
"403"	-87.8544683071834
"404"	-87.8552239517981
"405"	-87.8559756196143
"406"	-87.8567233367758
"407"	-87.8574671290928
"408"	-87.8582070220531
"409"	-87.858943040831
"410"	-87.8596752102978
"411"	-87.8604035550302
"412"	-87.8611280993194
"413"	-87.8618488671793
"414"	-87.8625658823547
"415"	-87.8632791683289
"416"	-87.8639887483312
"417"	-87.8646946453437
"418"	-87.8653968821084
"419"	-87.8660954811334
"420"	-87.8667904646994
"421"	-87.8674818548657
"422"	-87.8681696734756
"423"	-87.8688539421622
"424"	-87.8695346823535
"425"	-87.8702119152775
"426"	-87.8708856619673
"427"	-87.8715559432651
"428"	-87.8722227798275
"429"	-87.872886192129
"430"	-87.8735462004667
"431"	-87.8742028249639
"432"	-87.874856085574
"433"	-87.8755060020839
"434"	-87.8761525941179
"435"	-87.8767958811408
"436"	-87.877435882461
