"X79.9999994691809" "X.6.68946206871089e.06" "X.6.68960076150946e.06" "X0.00492942133427045" "X7.7619826443177e.06" "X1.1205948288755e.10" "X.2.88062159116908e.11" "X.6.78015099425088e.06" "X.8.321958364432e.07" "X.3.91209884518802e.10" "X1.83724941946785e.08" "X1.98005757522701e.08" "X2.76555147371436e.08" "X2.6965204887709e.08" "X3.27504766099338e.08" "X.1.88997560911373e.11" "X1.24164783328995e.06" "X2.32748371524427e.05" "X.3.61684089919925e.11" "X4.60090164202116e.11" "X0.000184362335209317" "X.1.84378088185039e.11" "X4.53857405620433e.11" "X0.000162234896283526" "X.2.94829699399081e.16" "X1.45540455742134e.15" "X4.51660976347175e.05" "X1.45914008770829e.15" "X5.37183348906194e.10" "X3.79101935029288e.12" "X.2.69293367141134e.09" "X1.69746131539247e.15" "X1.68118314453346e.15" "X.8.74473384628301e.05" "X.1.64326272991298e.11" "X.1.71531587481441e.10" "X2.13751304598980e.12" "X2.69406274016812e.12" "X.1.79575530322007e.06" "X1.54548503829168e.06" "X1.02731978276111e.10" "X2.68441167063046e.14" "X1.08524936832639e.10" "X.1.8271866973623e.09" "X.6.77624934592848e.10" "X.3.09442647307025e.06" "X.3.08661619271751e.06" "X4.63785115536881e.06" "X0" "X.0.00482952617909427"
"1" 79.9999994691809 -6.68946206871089e-06 -6.68960076150946e-06 0.00492942133427045 7.7619826443177e-06 1.1205948288755e-10 -2.88062159116908e-11 -6.78015099425088e-06 -8.321958364432e-07 -3.91209884518802e-10 1.83724941946785e-08 1.98005757522701e-08 2.76555147371436e-08 2.6965204887709e-08 3.27504766099338e-08 -1.88997560911373e-11 1.24164783328995e-06 2.32748371524427e-05 -3.61684089919925e-11 4.60090164202116e-11 0.000184362335209317 -1.84378088185039e-11 4.53857405620433e-11 0.000162234896283526 -2.94829699399081e-16 1.45540455742134e-15 4.51660976347175e-05 1.45914008770829e-15 5.37183348906194e-10 3.79101935029288e-12 -2.69293367141134e-09 1.69746131539247e-15 1.68118314453346e-15 -8.74473384628301e-05 -1.64326272991298e-11 -1.71531587481441e-10 2.13751304598980e-12 2.69406274016812e-12 -1.79575530322007e-06 1.54548503829168e-06 1.02731978276111e-10 2.68441167063046e-14 1.08524936832639e-10 -1.8271866973623e-09 -6.77624934592848e-10 -3.09442647307025e-06 -3.08661619271751e-06 4.63785115536881e-06 0 -0.00482952617909427
"2" 49.4503230473517 0.00303506664199541 0.000255691763203138 -2.33000592873164e-05 0.000834980778289168 -2.24941819136507e-09 6.8632615193173e-08 -6.78904767030686e-06 -1.73891975110031e-05 0.641195585851956 -0.295779736735409 -0.122385860046766 -0.0602127729507215 -0.0295721022278743 -0.0420278307436321 1.04947640108305 -0.00254918030038556 -0.0005014183668428 0.00951593234202002 -0.0905314904810291 -0.00038120296599964 0.00491720672696338 -0.0739174855926168 -0.000329671202925103 0.000249837320377806 -0.000122659294510605 4.01685002495409e-05 -0.000660646552060526 -4.73213594842277e-05 -6.30808375700701e-05 8.71624639518006e-07 -4.91972239559587e-05 -0.000266971876015007 -7.70674990252058e-05 0.000346295810268067 0.000407556212270424 0.000215749144987783 0.000217568912198878 -1.79459019389603e-06 -0.00430750269594249 0.00195470758800848 4.85971589037254e-05 0.0021822507005593 6.48359663392967e-05 5.99780026944174e-05 -4.3571689324798e-06 -3.02449462644435e-06 4.51494299619644e-06 0 -0.230875217746404
"3" 8.10121893433625 0.000369970348771834 0.00220949332818831 -3.56306370978042e-05 -0.000203903003497162 7.79582856226525e-08 0.000210349202138452 -1.17300666033999e-05 -0.0519050347324971 0.000563999331993828 -7.11074917540766e-08 -0.240056002846399 -0.15421133153562 -0.0810448594086456 -0.115805190584201 2.47021094816131e-06 -0.00254435270207767 -0.000501736471238478 0.294347871255172 -0.172081440429816 -0.0338013379560925 0.248210616735612 -0.103284078945687 -0.0196828099531366 0.521249003636106 -0.114317507019556 -0.000909669227622021 -0.122981138768863 -0.00577533422941682 -0.0131916665137847 0.0134283271651414 -0.0479332109218321 -0.0521154320314451 0.000940943536064796 0.00503884013684657 0.000865825974480156 0.250752095029591 0.256395816708883 -8.41759550492304e-07 -0.0552421405875486 0.0478273548594946 -0.0481406619808837 0.0524197568976983 0.00191404996955531 0.00123536958903335 2.05213655535463e-06 1.43031019012913e-05 -3.00839858059425e-05 0 -1.88305497598211
"4" 3.2812345579272 0.000122891562495782 0.00152002143570221 -5.61516106194652e-05 -0.000402314249281345 5.21731596728981e-07 0.000581034452013631 -4.91503211702735e-05 -0.116575047235486 0.000127827708845662 -1.21641738844773e-09 -0.130428989309292 -0.119845044822333 -0.0703584297994733 -0.0990656269294323 1.28234617669759e-07 -0.00253166293874815 -0.000500900976555069 0.202299337900264 -0.139329202670857 -0.0328680785014917 0.183117136216983 -0.0987354592325226 -0.0209879135508878 0.102400946682503 -0.106461435784151 -0.000934411483788967 -0.110199412610697 -0.00738502165401298 -0.0130169513404272 0.461226686262456 -0.0482042189000154 -0.0507251517150221 0.000955443410721488 0.00619763488127263 0.00061396053444603 0.115004723362286 0.127163804104622 8.61475185897981e-06 -0.0097135528441108 0.0348353137399678 -0.0677664177136997 0.0356166047097809 0.0028654421292912 0.00417807158629668 2.77216835513372e-07 1.44641692698882e-05 -3.02029936315179e-05 0 -1.54451082567533
"5" 1.50817017035114 5.15514102849941e-05 0.00105195747086637 -6.74242358664447e-05 -0.000313785903483501 1.32421138997852e-06 0.00080995732014149 -0.000115106395042957 -0.124539463424425 4.60211635086772e-05 -3.80020656697648e-10 -0.0642515511428717 -0.0893047635546325 -0.0570534255083205 -0.0815272896492377 3.75543440029711e-08 -0.00251903628002113 -0.000500066846076224 0.126225325983272 -0.112382920873112 -0.0316354685428862 0.119060176572903 -0.0890993713489619 -0.0210852202636237 0.0198307745892762 -0.094882169460158 -0.000939342986475335 -0.0964880555920403 -0.00787884167363078 -0.0128445448301836 0.315937866102658 -0.0465077138596266 -0.0483008338697418 0.000959559720724645 0.00677592813708404 0.000407659811960123 0.0011827582140429 0.0133961472234537 2.73053566318326e-05 -0.00333340214349813 0.0223247025520908 -0.0510220389504714 0.0224064618841359 0.00274251847614299 0.00689779369406738 -3.97970266640518e-07 1.45920376257361e-05 -3.02295798265269e-05 0 -1.21125577702977
"6" 0.786713006431936 3.06877214293143e-05 0.000751431093904549 -7.19638016237927e-05 -0.000206807330027304 2.30964350561806e-06 0.000875940176511758 -0.000182984952408043 -0.107389425750103 2.13095873418985e-05 -1.6432824533724e-10 -0.030367065395039 -0.0655100810800084 -0.0450165955407344 -0.066144940463055 1.57353476702288e-08 -0.0025064725585715 -0.000499234099046376 0.0760498861961183 -0.090543525691812 -0.0303803955804113 0.0739130965437503 -0.0789754360340979 -0.0208217443670575 0.0038264386859542 -0.0836012153822541 -0.0009405776994188 -0.0840698361864451 -0.00804609521564999 -0.0126744211889264 0.134955924131098 -0.044400293282143 -0.045784418907293 0.000960727980566507 0.00705638048983708 0.000263488664709663 -0.0426501067058118 -0.0333448246728579 4.51762636866174e-05 -0.0015377969807595 0.0133049349971219 -0.0360776052605756 0.0130893040348006 0.00230567575194315 0.00893156487454042 -5.37328233382555e-07 1.4697969382768e-05 -3.02380582204165e-05 0 -1.00484945884588
"7" 0.451829042094541 2.50612709398701e-05 0.000544819538937262 -7.26050731235245e-05 -0.000126171742380293 3.32226565380092e-06 0.000827741485263272 -0.000236454502513489 -0.0862865795682394 1.1466818029663e-05 -8.52269548584852e-11 -0.0140695600074283 -0.0477220899082272 -0.0350794166158906 -0.0533324091734056 8.02087333660001e-09 -0.00249397148642725 -0.000498402736945818 0.0451817909070931 -0.0729145426963358 -0.0291528853315063 0.0450418668202932 -0.069502561534469 -0.0204269745083132 0.000736875986312729 -0.0733527795987093 -0.000940674035313233 -0.0731297184959059 -0.00809517260042705 -0.0125065506508796 0.0552507181800093 -0.0422279395738433 -0.0433347675658859 0.000960783364266636 0.00719113890095733 0.000168179569173258 -0.0516046098790032 -0.0456668141370462 5.83643539935109e-05 -0.00086041907787841 0.00708610527377912 -0.025049884633719 0.00670680775594039 0.00185215031495288 0.0102811046811407 -4.0604672490967e-07 1.47825188000793e-05 -3.02407862908079e-05 0 -0.876691378001557
"8" 0.278554972497445 2.41198101842766e-05 0.000395219969949108 -7.12203195676077e-05 -7.24146026469866e-05 4.25902693042808e-06 0.000708050100999279 -0.000271845571475335 -0.0678773900784852 6.80905777632657e-06 -4.97989068377484e-11 -0.00644975394029664 -0.0346413741769616 -0.0271612326974467 -0.0428679549165426 4.61897455832181e-09 -0.00248153275837571 -0.000497572758526529 0.0267115216462709 -0.0587049947412078 -0.0279657823477792 0.0272701642395716 -0.0609581448969982 -0.0199793149174284 0.000143331291492191 -0.0642378167169647 -0.000940306625732989 -0.0635679765753023 -0.00809248924672512 -0.0123409034736666 0.0227189219236978 -0.0400939843523151 -0.0409903480701524 0.000960332600329463 0.00725026802849485 0.000106640817099467 -0.0484397515067605 -0.0454097115658962 6.73596963832487e-05 -0.000574010920238601 0.00287492627550639 -0.0172368861791138 0.00240032843610516 0.00147269267447663 0.0110784714918733 -1.29598304136705e-07 1.48489408796758e-05 -3.02411211845883e-05 0 -0.794553836451371
"9" 0.181721816503796 2.44427757759159e-05 0.0002836605290476 -6.88967271885874e-05 -3.85019185315675e-05 5.05636383706802e-06 0.000550378526677646 -0.000290767620403325 -0.05318053369603 4.32636244683972e-06 -3.10407455844605e-11 -0.00293859957117969 -0.0250963570084055 -0.0209545761318725 -0.0343973232129857 2.87180877675695e-09 -0.0024691560661479 -0.000496744161874335 0.0157958992964924 -0.0472589982834681 -0.0268225969797776 0.0165149736364034 -0.0533669128847326 -0.0195108319120959 2.82204220474369e-05 -0.0561994817088586 -0.000939715603298248 -0.0552364841392784 -0.00806400114138862 -0.0121774502407087 0.0095118045016318 -0.0380348854110107 -0.0387606008037897 0.000959621377284724 0.00726749031456069 6.73655005928069e-05 -0.0419853335788636 -0.0412054126084626 7.32981307461265e-05 -0.000335051700230365 6.3036745089754e-05 -0.0118953818141166 -0.00046549137053715 0.00118013206514172 0.0114678687762973 2.26341247811666e-07 1.49012366032546e-05 -3.02402794957254e-05 0 -0.740730479902521
"10" 0.125147690322512 2.48843782934166e-05 0.000199157826798208 -6.6229646995259e-05 -1.79192194111374e-05 5.68153780770473e-06 0.000382491128277482 -0.000296274858345125 -0.0417331663197434 2.92815952109834e-06 -2.08228232971413e-11 -0.00133301361222965 -0.0181595538824662 -0.016131122938052 -0.0275721542207577 1.91742613765647e-09 -0.00245684110152566 -0.000495916944861573 0.00937994567783333 -0.0380419776223971 -0.0257238079688282 0.0100555579350013 -0.0466719136825341 -0.0190365407509074 5.72286271330916e-06 -0.0491391598899895 -0.000939005312739587 -0.0479872428549651 -0.00802160864541774 -0.0120161619058393 0.0040812134782312 -0.03606407023775 -0.0366458335818232 0.00095876553599482 0.0072604210030484 4.24550997310987e-05 -0.0352328386351116 -0.036088139240646 7.70800842936492e-05 -0.000219078878185492 -0.00178440146416085 -0.00817409949587927 -0.00234028906591245 0.000962260751325105 0.0115702798009249 6.24173935961901e-07 1.49429742080739e-05 -3.02387962559239e-05 0 -0.705271750353312
