"X80.0000317369851" "X.7.49908944654532e.06" "X.7.62591088748693e.06" "X0.00493046581904924" "X2.6013878667315e.16" "X1.76794496405664e.10" "X6.40355001269732e.11" "X.6.51728515585853e.06" "X.1.80603981908953e.06" "X.1.37402381730563e.06" "X2.04062660857634e.05" "X2.80083676319579e.07" "X4.81270984532678e.08" "X1.17849196343541e.07" "X5.61843752160425e.08" "X.6.06198539524664e.08" "X5.28290469485326e.07" "X1.2829295473321e.05" "X.9.32286826404665e.09" "X2.92224112758275e.08" "X0.000152381388619655" "X.1.83427795502581e.09" "X3.34894210707006e.08" "X0.000128527444082547" "X.3.36768835404646e.14" "X.1.2546166620102e.09" "X2.81029901286768e.05" "X.1.29890392216479e.09" "X.9.09239095112225e.11" "X.1.21231879350129e.10" "X1.61913247804894e.09" "X.5.0184666480408e.10" "X.5.19561568865917e.10" "X.6.25308634374739e.05" "X.3.91168997799956e.11" "X3.90373606759359e.09" "X4.2329148008775e.13" "X7.20656390945486e.13" "X.1.5674630499961e.06" "X6.29695266947054e.08" "X.6.30091840287579e.08" "X.4.17657283682594e.13" "X6.76753566549403e.11" "X2.00056143193255e.10" "X.2.27656508512064e.10" "X0" "X0.1" "X0.2" "X0.3" "X.0.00933752085663514"
"1" 80.0000317369851 -7.49908944654532e-06 -7.62591088748693e-06 0.00493046581904924 2.6013878667315e-16 1.76794496405664e-10 6.40355001269732e-11 -6.51728515585853e-06 -1.80603981908953e-06 -1.37402381730563e-06 2.04062660857634e-05 2.80083676319579e-07 4.81270984532678e-08 1.17849196343541e-07 5.61843752160425e-08 -6.06198539524664e-08 5.28290469485326e-07 1.2829295473321e-05 -9.32286826404665e-09 2.92224112758275e-08 0.000152381388619655 -1.83427795502581e-09 3.34894210707006e-08 0.000128527444082547 -3.36768835404646e-14 -1.2546166620102e-09 2.81029901286768e-05 -1.29890392216479e-09 -9.09239095112225e-11 -1.21231879350129e-10 1.61913247804894e-09 -5.0184666480408e-10 -5.19561568865917e-10 -6.25308634374739e-05 -3.91168997799956e-11 3.90373606759359e-09 4.2329148008775e-13 7.20656390945486e-13 -1.5674630499961e-06 6.29695266947054e-08 -6.30091840287579e-08 -4.17657283682594e-13 6.76753566549403e-11 2.00056143193255e-10 -2.27656508512064e-10 0 0 0 0 -0.00933752085663514
"2" 52.8176313132712 0.00324152370243716 0.000268290795685875 -2.28202407561424e-05 0.00082979097128105 -2.26469638491754e-09 6.91483899829234e-08 -6.52614874376678e-06 -1.83175476799306e-05 0.673201395775309 -0.301390792781104 -0.122969199285782 -0.0607339697689791 -0.0297001528374189 -0.042392649840008 1.10102230857026 -0.00254843568579296 -0.000511361969551337 0.00978373929145737 -0.0929838890513267 -0.00041519409690361 0.005057651256891 -0.0757827176753422 -0.000355530886204279 0.000278316492432947 -0.000133315717179945 2.26133749461961e-05 -0.000743197161336817 -5.32053562885923e-05 -7.09272544924019e-05 8.58280038727949e-07 -5.34594463614549e-05 -0.000300139481438346 -4.75158863511181e-05 0.000358047763139158 0.000410000862772752 0.000222428042722178 0.000224255363099827 -1.56643588569866e-06 -0.01173062303065 0.00532155388972357 0.000146424943528699 0.00593034946627939 0.000197538343972322 0.000134756387146039 0 0 0 0 -0.249492745282098
"3" 7.87883630496899 0.000368535249320664 0.00221858070373674 -4.76927432593305e-05 -0.00024583218261575 7.95000389316503e-08 0.000207904861709767 -1.13894034872295e-05 -0.0509194327415915 0.000505681821875809 -3.56314403881885e-08 -0.240401809332553 -0.154694908274717 -0.0817637325849957 -0.116328952900565 1.62161318444475e-06 -0.00254316708401658 -0.000511598455875671 0.297067166502554 -0.171889809709212 -0.034937725226223 0.252355756026935 -0.104511776132799 -0.0205262970747732 0.508230818201186 -0.115162114259823 -0.000931234598387277 -0.123343047405453 -0.0060440912996227 -0.0131894151931449 0.0136414224148701 -0.048370112444095 -0.0523510555924009 0.00100414677361861 0.00519321553553721 0.000869350094382301 0.240409639571301 0.245975602204359 -6.39350284961063e-07 -0.130895953372714 0.131002940616368 -0.151184729846825 0.142197093824438 0.00539481424636789 0.00348583453236504 0 0 0 0 -1.6969771244807
"4" 2.8705181088881 0.00012076417509343 0.00151362960124704 -7.96735482248806e-05 -0.000433034279165802 5.10725678076072e-07 0.0005620419128421 -4.71243042954437e-05 -0.112571649636311 0.000107176532149985 -9.8947922725175e-10 -0.128833819313032 -0.119530837966096 -0.0703784763184536 -0.0990015980892504 1.0319466387735e-07 -0.00253048319907177 -0.000510746533146269 0.200741787312751 -0.139091826663984 -0.0339098123137374 0.182097175613986 -0.0990636250126728 -0.0216928940831825 0.0995655628292574 -0.106459121935295 -0.000952423701620708 -0.110034823441941 -0.00749954407726146 -0.0130147284737012 0.452756778127087 -0.0483098296324243 -0.0507422158448637 0.00101772538850329 0.00631308894693725 0.000611095134236398 0.11143079062502 0.12321886114268 8.35643589861462e-06 -0.022687326596791 0.0936555414923159 -0.185925974468214 0.095557824802002 0.00783145266414821 0.0115684821065384 0 0 0 0 -1.18239241323951
"5" 1.07058031835634 5.04954279186004e-05 0.00104773706418029 -9.57868664931976e-05 -0.000333457430497057 1.28486926013385e-06 0.000783007677884464 -0.000110203870388988 -0.120980867416816 3.28608065925309e-05 -2.70157132777812e-10 -0.0627956546260954 -0.088646793460944 -0.0565818805978405 -0.0811043699557654 2.67449037396691e-08 -0.00251786241069103 -0.000509896005084517 0.123034782956361 -0.112150152898779 -0.0326125653151497 0.115435323525001 -0.0888624905343627 -0.0216605269000298 0.0192594076311897 -0.0945209173944077 -0.000956118145998236 -0.0961881724071039 -0.00787840187759849 -0.0128423511841354 0.318796936243834 -0.0464396562017533 -0.0482418840951154 0.00102092374166874 0.00677794336782874 0.000402644029643294 0.00349575943185831 0.0153963236839119 2.63160392604615e-05 -0.00774788265538919 0.059601688502609 -0.137999193596842 0.0598100327670525 0.00744483535135631 0.0188905196312135 0 0 0 0 -0.797877754102448
"6" 0.37656621309913 3.03846551184538e-05 0.000755575492184289 -0.000101421400818331 -0.000221844814791775 2.23748807762214e-06 0.000850137623604112 -0.000175877806573779 -0.105180568831782 1.08120437472378e-05 -8.50823755708854e-11 -0.029538075502468 -0.0648154439453845 -0.0443513214479519 -0.0655752908112146 8.27513457631028e-09 -0.00250530453485037 -0.000509046888440996 0.0725607083943328 -0.0903336782096679 -0.0313024838038828 0.0694000300323563 -0.0784155123208313 -0.0212843245167907 0.00371724264045021 -0.0830745657637242 -0.000956563711796871 -0.083731038753355 -0.00795865470398005 -0.0126722564988281 0.137163209612083 -0.0442198597520959 -0.0456844009320645 0.00102121798544868 0.00692907520582968 0.000258989034313587 -0.0396859690061755 -0.0305314648774213 4.38014194984663e-05 -0.00380792501672772 0.0353239784753201 -0.096872337693576 0.034794925650165 0.00627327513632583 0.0242880834484928 0 0 0 0 -0.60031075280209
"7" 0.0880211295437872 2.53115618214253e-05 0.000557254939212049 -0.000101378277412815 -0.000139992045247255 3.2203999943317e-06 0.000807491342790994 -0.000228289423059546 -0.0850666083033185 2.54224263378792e-06 -1.95250064945791e-11 -0.0137069366700023 -0.0471364705780886 -0.0344214605557444 -0.0527546910812334 1.90716732887493e-09 -0.00249280928091016 -0.000508199184242081 0.0419014762068795 -0.0727343805992535 -0.030025668560556 0.0404720577207576 -0.0687871771103596 -0.0207945489900335 0.000717098887418027 -0.0727639345650352 -0.000956026410070326 -0.0727909812870947 -0.00793694217062706 -0.0125044145618165 0.056359637675797 -0.0419706224900818 -0.0432089921482008 0.00102047041028279 0.00694343388483838 0.000165045335778775 -0.0494659307144808 -0.0435552677039593 5.68945008627232e-05 -0.00237226632362678 0.0186773009482433 -0.0669364337119899 0.0177256003384286 0.00508354597558189 0.0278222527733628 0 0 0 0 -0.50572468005051
"8" -0.0353736219514239 2.48744193358849e-05 0.000413382054453809 -9.85986217897538e-05 -8.64279480988707e-05 4.13395959298766e-06 0.000695205918188762 -0.000263477462869533 -0.0672353108515038 -8.85396621089611e-07 7.15588390355656e-12 -0.00632980881794033 -0.0342094126178637 -0.0266115476608765 -0.0423577153059492 -6.62913901559191e-10 -0.00248037634312503 -0.000507352891096298 0.0237885696162479 -0.058555633833793 -0.028793767418581 0.023000396454098 -0.0602008796850405 -0.0202688940986605 0.000137892481393915 -0.0636493178743081 -0.000955115342738058 -0.0632492902017364 -0.00787549156458591 -0.012338795618237 0.0232351895620235 -0.0397855282185844 -0.0408484878655341 0.00101930066376506 0.00689903112029304 0.000104813144674354 -0.0470716106726251 -0.0439968889552264 6.5919109365017e-05 -0.0014750095759729 0.00744477698055174 -0.0461802324034748 0.00623469878059413 0.00409847808745269 0.0298772881308492 0 0 0 0 -0.464124954931217
"9" -0.0856650280668766 2.56976329801341e-05 0.000304727623540148 -9.46994388733251e-05 -5.31685294444791e-05 4.91604244896442e-06 0.000545182737163089 -0.000282724288788885 -0.0528592698592416 -2.2990964163078e-06 1.82129306410091e-11 -0.00291999068537717 -0.0248113003550491 -0.0205467009006636 -0.0339866005713897 -1.73099859683415e-09 -0.00246800541313278 -0.000506508007009996 0.0132437655861214 -0.0471385690835094 -0.0276096457230728 0.0126744103913682 -0.0526405195314726 -0.0197376899960527 2.62082021748172e-05 -0.055649185379397 -0.000954050143112254 -0.0549484216792718 -0.0077982119620756 -0.0121753702519616 0.0097508380086162 -0.0376951863586055 -0.0386097348974117 0.00101795514294542 0.00683049578823398 6.64960557177433e-05 -0.0411291908886554 -0.0402688603061922 7.19295394146566e-05 -0.00100703259850041 -3.70917605547194e-05 -0.031747977743322 -0.00140266123750744 0.00334247493110539 0.0308522884087791 0 0 0 0 -0.449589491252926
"10" -0.101702342063306 2.66323244925721e-05 0.000220929366101814 -9.051775548372e-05 -3.32948857026929e-05 5.53400972181709e-06 0.000383963489237941 -0.000288848578156816 -0.0415898888257431 -2.78155274886166e-06 2.20924358462133e-11 -0.00134787305656347 -0.0179943219356682 -0.0158613350901029 -0.027266667331985 -2.11203037899691e-09 -0.00245569618272974 -0.000505664529791585 0.0071690786620079 -0.0379472521762023 -0.0264732854810143 0.00666935420421736 -0.0460191813276912 -0.0192137860309554 4.67440672248017e-06 -0.0486483046010433 -0.000952925264319472 -0.0477347002918058 -0.00771552792673391 -0.0120141094206175 0.00419963747986751 -0.0357085596858722 -0.0364913548105451 0.00101654356314769 0.00675369325985949 4.2190692973167e-05 -0.0346950781857595 -0.0354558248121372 7.57947390100124e-05 -0.000697898464015085 -0.0049440581053156 -0.0218157986138113 -0.00639602167871892 0.00277949008254426 0.0310742867793167 0 0 0 0 -0.448850466635979
"11" -0.101470519054467 2.72968508009136e-05 0.000155695185632677 -8.64616279104725e-05 -2.19121109803001e-05 5.97943083405155e-06 0.000231648027603967 -0.000284826193427152 -0.0328059050309602 -2.8139288250396e-06 2.24652362249922e-11 -0.000622973084355529 -0.0130532882221402 -0.0122484646010756 -0.0218783779410454 -2.15604369477393e-09 -0.00244344834469256 -0.000504822457171872 0.00370675301946809 -0.0305483882855693 -0.0253835718886586 0.00323502881846795 -0.0402333984974566 -0.018702709318441 4.82818630447202e-07 -0.042529678881005 -0.000951785544909762 -0.0414685805461724 -0.00763229542154469 -0.0118549844606289 0.00186472497407875 -0.0338261125684785 -0.0344889894674779 0.0010151178638253 0.00667599253329567 2.67841536254881e-05 -0.028780117038838 -0.030664886186684 7.81260550536181e-05 -0.000487723650318609 -0.00809163572341754 -0.0149893008602203 -0.0095827779481284 0.00236339767904798 0.0307880405030368 0 0 0 0 -0.45485524592209
"12" -0.0940104896817027 2.75917594838107e-05 0.000104791261087486 -8.27108349298501e-05 -1.57871400942827e-05 6.26190206918674e-06 0.000100593030234846 -0.000273324511491144 -0.0259423341491754 -2.63760739475483e-06 2.1176347217527e-11 -0.000288614506221212 -0.00947215873492042 -0.00946356064892238 -0.0175590765178763 -2.03870392808124e-09 -0.00243126159306884 -0.000503981786847311 0.00176074432809546 -0.0245925558251852 -0.0243389421413121 0.0013133263113383 -0.0351818815696209 -0.0182066046735783 -2.69627286247139e-07 -0.0371846329298031 -0.000950652693518029 -0.0360264908719799 -0.00755075686407122 -0.0116979670853935 0.000852789532779785 -0.0320447113908262 -0.0325971720875325 0.00101370250901711 0.0066006738708257 1.70161805326143e-05 -0.0236614015007562 -0.0262774284191361 7.93438518027742e-05 -0.000341832541297215 -0.0100412784211303 -0.0103003967018111 -0.011539259828728 0.00205408887048476 0.0301686786224818 0 0 0 0 -0.463641931082634
